rank,lemma,pos,popularity_count,pos_majority_ratio
4957,aspiración,NOUN,13,1.0
4959,esquí,NOUN,13,0.846154
4960,joya,NOUN,13,0.923077
4962,cooperativa,NOUN,13,0.923077
4963,auxiliar,ADJ,13,0.461538
4964,fallecimiento,NOUN,13,1.0
4965,abundar,VERB,13,1.0
4966,neumático,NOUN,13,1.0
4967,efectivamente,ADV,13,1.0
4968,cuello,NOUN,13,1.0
4969,paraíso,NOUN,13,0.923077
4970,confrontación,NOUN,13,1.0
4971,redacción,NOUN,13,0.923077
4972,crucial,ADJ,13,1.0
4973,repartido,ADJ,13,1.0
4974,cédula,NOUN,13,0.846154
4975,apartamento,NOUN,13,1.0
4976,boxeo,NOUN,13,0.769231
4978,advertencia,NOUN,13,0.923077
4979,acumulación,NOUN,13,1.0
4980,insultar,VERB,13,1.0
4981,colonial,ADJ,13,0.846154
4982,táctico,ADJ,13,0.923077
4984,embajada,NOUN,13,0.846154
4985,aparcamiento,NOUN,13,1.0
4986,pirata,NOUN,13,0.846154
4987,distanciar,VERB,13,1.0
4988,litoral,NOUN,13,0.923077
4989,suficientemente,ADV,13,1.0
4990,milenio,NOUN,13,0.769231
4992,preventivo,ADJ,13,1.0
4993,ligado,ADJ,13,1.0
4994,generalizado,ADJ,13,1.0
4995,trozo,NOUN,13,1.0
4996,apellido,NOUN,13,1.0
4997,inevitable,ADJ,13,1.0
4998,manzana,NOUN,13,0.923077
4999,peña,NOUN,13,0.615385
5000,afianzar,VERB,13,1.0
5002,encender,VERB,13,1.0
5003,cazar,VERB,13,0.846154
5004,desestimar,VERB,13,1.0
5005,selva,NOUN,13,0.923077
5006,beca,NOUN,13,0.923077
5007,trascendencia,NOUN,13,1.0
5008,danza,NOUN,13,1.0
5009,parcela,NOUN,13,1.0
5010,inédito,ADJ,13,0.923077
5011,recaudación,NOUN,13,1.0
5012,involucrar,VERB,13,1.0
5013,sombrero,NOUN,13,1.0
5015,alquilar,VERB,13,1.0
5016,nórdico,ADJ,13,0.769231
5017,electorado,NOUN,13,1.0
5018,inaugural,ADJ,13,1.0
5019,palo,NOUN,13,0.923077
5020,progresivamente,ADV,13,1.0
5021,duquesa,NOUN,13,1.0
5022,banca,NOUN,13,0.923077
5023,grabado,NOUN,13,0.692308
5024,animación,NOUN,13,1.0
5025,interrumpir,VERB,13,1.0
5026,retroceso,NOUN,13,1.0
5027,renovador,ADJ,13,0.615385
5028,supresión,NOUN,13,1.0
5029,auxilio,NOUN,13,1.0
5030,probabilidad,NOUN,13,1.0
5032,anfitrión,NOUN,13,1.0
5033,conspiración,NOUN,13,1.0
5034,bélico,ADJ,13,1.0
5035,feo,ADJ,13,0.923077
5036,invasor,NOUN,13,0.769231
5037,congresista,NOUN,13,1.0
5039,discrepancia,NOUN,13,1.0
5040,selectivo,ADJ,13,0.846154
5041,étnico,ADJ,13,0.923077
5042,indulto,NOUN,13,0.923077
5043,química,NOUN,13,0.846154
5044,inmerso,ADJ,13,1.0
5045,frágil,ADJ,13,1.0
5046,sustituto,NOUN,13,0.923077
5047,acertar,VERB,13,1.0
5048,balanza,NOUN,13,1.0
5049,multitudinario,ADJ,13,1.0
5050,complementar,VERB,13,1.0
5051,generoso,ADJ,13,1.0
5052,revancha,NOUN,13,1.0
5053,inútil,ADJ,13,0.846154
5054,diferenciado,ADJ,13,1.0
5055,belén,NOUN,13,0.769231
5056,compartimento,NOUN,13,1.0
5057,cálido,ADJ,13,1.0
5058,protagonizado,ADJ,13,1.0
5059,reproducción,NOUN,13,1.0
5060,inducir,VERB,13,1.0
5061,proseguir,VERB,13,1.0
5062,hierba,NOUN,13,1.0
5063,portar,VERB,13,1.0
5064,ambiguo,ADJ,13,0.923077
5066,acierto,NOUN,13,1.0
5067,pronóstico,NOUN,13,0.846154
5068,apropiado,ADJ,13,1.0
5069,semiconductor,NOUN,13,0.461538
5070,comercialización,NOUN,13,1.0
5071,trayecto,NOUN,13,1.0
5072,inconveniente,NOUN,13,0.846154
5073,alimentario,ADJ,13,1.0
5074,racista,ADJ,13,0.923077
5075,oculto,ADJ,13,0.769231
5076,cupo,NOUN,13,1.0
5077,elogio,NOUN,13,1.0
5078,consiguiente,ADJ,13,0.615385
5079,pronosticar,VERB,13,0.923077
5080,augurar,VERB,13,1.0
5081,propuesto,ADJ,13,1.0
5082,compañera,NOUN,13,1.0
5083,reprochar,VERB,13,1.0
5089,adoptado,ADJ,13,0.923077
5091,apostillar,VERB,13,1.0
5095,soldador,NOUN,13,1.0
5100,ciclismo,NOUN,13,1.0
5102,diseñado,ADJ,13,1.0
5103,aislante,ADJ,13,0.846154
5117,seleccionador,NOUN,13,1.0
5124,roto,ADJ,13,1.0
5127,conseguido,ADJ,13,1.0
5131,secuestrador,NOUN,13,1.0
5142,mediación,NOUN,12,1.0
5145,refugio,NOUN,12,1.0
5148,homólogo,NOUN,12,0.833333
5151,prototipo,NOUN,12,1.0
5152,comprensión,NOUN,12,1.0
5153,lujoso,ADJ,12,1.0
5154,pizza,NOUN,12,1.0
5155,hermandad,NOUN,12,0.5
5156,fino,ADJ,12,1.0
5157,dotación,NOUN,12,1.0
5162,mafia,NOUN,12,1.0
5163,rastro,NOUN,12,1.0
5164,restablecer,VERB,12,1.0
5165,vínculo,NOUN,12,1.0
5169,minimizar,VERB,12,1.0
5170,casero,ADJ,12,0.916667
5171,extrañar,VERB,12,1.0
5172,dinámica,NOUN,12,0.833333
5173,vecina,NOUN,12,0.75
5174,archipiélago,NOUN,12,1.0
5176,salarial,ADJ,12,1.0
5177,avería,NOUN,12,1.0
5178,divertir,VERB,12,1.0
5179,óptimo,ADJ,12,1.0
5182,atrapar,VERB,12,1.0
5183,mediático,ADJ,12,1.0
5184,concesionario,NOUN,12,0.583333
5185,ama,NOUN,12,0.833333
5186,espía,NOUN,12,0.833333
5187,mago,NOUN,12,0.916667
5188,compacto,ADJ,12,0.75
5189,navegación,NOUN,12,0.833333
5190,copiar,VERB,12,1.0
5192,sabio,ADJ,12,0.416667
5193,afluente,NOUN,12,1.0
5194,incertidumbre,NOUN,12,1.0
5195,maratón,NOUN,12,0.916667
5197,inmejorable,ADJ,12,1.0
5198,respirar,VERB,12,1.0
5199,diversidad,NOUN,12,1.0
5200,empuje,NOUN,12,1.0
5201,ordinario,ADJ,12,0.833333
5202,equivaler,VERB,12,1.0
5203,navideño,ADJ,12,1.0
5204,hockey,NOUN,12,0.916667
5206,experimental,ADJ,12,0.75
5207,gobernación,NOUN,12,0.75
5209,tubo,NOUN,12,1.0
5211,paga,NOUN,12,0.916667
5212,rebeldía,NOUN,12,0.916667
5213,apresurar,VERB,12,1.0
5214,verdaderamente,ADV,12,1.0
5215,diputación,NOUN,12,0.666667
5217,prosperidad,NOUN,12,0.916667
5218,cansar,VERB,12,1.0
5223,cinturón,NOUN,12,0.916667
5224,lavado,NOUN,12,0.916667
5227,doblar,VERB,12,1.0
5228,ibérico,ADJ,12,0.916667
5230,iraní,ADJ,12,0.916667
5231,milicia,NOUN,12,1.0
5232,elaboración,NOUN,12,1.0
5233,anexo,NOUN,12,0.583333
5234,recomendable,ADJ,12,1.0
5236,ilustrar,VERB,12,1.0
5237,tranvía,NOUN,12,1.0
5238,supermercado,NOUN,12,1.0
5239,minoritario,ADJ,12,1.0
5240,simpático,ADJ,12,1.0
5241,agudo,ADJ,12,0.916667
5242,ángulo,NOUN,12,1.0
5243,coherente,ADJ,12,1.0
5244,ordenado,ADJ,12,1.0
5245,criar,VERB,12,1.0
5246,precipitación,NOUN,12,1.0
5248,aproximado,ADJ,12,0.916667
5249,anécdota,NOUN,12,1.0
5251,carro,NOUN,12,0.916667
5253,alinear,VERB,12,1.0
5254,latín,NOUN,12,0.666667
5255,derrocar,VERB,12,1.0
5256,tertulia,NOUN,12,1.0
5257,vanguardia,NOUN,12,0.916667
5258,pescar,VERB,12,1.0
5259,rodeado,ADJ,12,1.0
5260,emblemático,ADJ,12,1.0
5261,sorteo,NOUN,12,1.0
5262,cruel,ADJ,12,1.0
5264,gastronomía,NOUN,12,1.0
5265,parámetro,NOUN,12,1.0
5266,caudal,NOUN,12,1.0
5267,relieve,NOUN,12,1.0
5268,alpino,ADJ,12,0.916667
5269,amargo,ADJ,12,1.0
5270,lógicamente,ADV,12,1.0
5271,fiable,ADJ,12,1.0
5272,confederación,NOUN,12,0.666667
5273,sistemático,ADJ,12,1.0
5274,humedad,NOUN,12,1.0
5275,inseguridad,NOUN,12,1.0
5276,millonario,ADJ,12,0.75
5278,insurgente,NOUN,12,0.666667
5279,presa,NOUN,12,0.916667
5280,estricto,ADJ,12,0.916667
5281,delgado,ADJ,12,0.583333
5282,diputados,NOUN,12,0.5
5283,simpatía,NOUN,12,1.0
5284,planificación,NOUN,12,0.916667
5285,legión,NOUN,12,0.75
5286,cansado,ADJ,12,1.0
5288,eficiencia,NOUN,12,1.0
5291,amparo,NOUN,12,0.75
5292,veterinario,NOUN,12,0.666667
5293,atar,VERB,12,1.0
5294,materializar,VERB,12,1.0
5295,aislado,ADJ,12,1.0
5296,llevado,ADJ,12,1.0
5297,frecuentar,VERB,12,1.0
5298,trampa,NOUN,12,1.0
5299,gramo,NOUN,12,1.0
5300,encerrar,VERB,12,1.0
5301,puntual,ADJ,12,1.0
5302,regir,VERB,12,1.0
5304,escuadra,NOUN,12,0.75
5305,modesto,ADJ,12,1.0
5306,destituir,VERB,12,1.0
5307,fanático,NOUN,12,0.583333
5308,sustancial,ADJ,12,1.0
5309,vertical,ADJ,12,1.0
5310,rozar,VERB,12,1.0
5311,acogida,NOUN,12,1.0
5312,acabado,NOUN,12,0.833333
5313,sostenible,ADJ,12,0.916667
5314,paramilitar,ADJ,12,0.916667
5316,cabida,NOUN,12,1.0
5317,concepción,NOUN,12,0.583333
5319,prudencia,NOUN,12,1.0
5321,interacción,NOUN,12,1.0
5323,involucrado,ADJ,12,1.0
5324,contratado,ADJ,12,1.0
5326,sindicalista,NOUN,12,0.916667
5327,repetido,ADJ,12,1.0
5328,exacto,ADJ,12,1.0
5329,aislar,VERB,12,1.0
5330,esposo,NOUN,12,0.916667
5331,prevenir,VERB,12,1.0
5332,generador,NOUN,12,0.583333
5333,acento,NOUN,12,1.0
5334,oportuno,ADJ,12,1.0
5335,esencia,NOUN,12,1.0
5336,alteración,NOUN,12,1.0
5337,perdón,NOUN,12,1.0
5338,espontáneo,ADJ,12,0.75
5339,atacante,NOUN,12,0.833333
5340,divulgar,VERB,12,0.916667
5341,relevancia,NOUN,12,1.0
5342,absorber,VERB,12,0.916667
5343,sensible,ADJ,12,1.0
5344,ética,NOUN,12,1.0
5345,consolidación,NOUN,12,0.916667
5346,carril,NOUN,12,0.916667
5347,audiovisual,ADJ,12,0.916667
5348,exportar,VERB,12,1.0
5349,princesa,NOUN,12,0.833333
5350,supervivencia,NOUN,12,1.0
5351,personalizado,ADJ,12,1.0
5352,previsible,ADJ,12,1.0
5353,franquista,ADJ,12,0.833333
5354,amnistía,NOUN,12,1.0
5355,rato,NOUN,12,1.0
5356,ahorrar,VERB,12,1.0
5358,cazador,NOUN,12,0.833333
5359,logístico,ADJ,12,1.0
5360,minorista,ADJ,12,0.916667
5361,belga,ADJ,12,0.666667
5362,lino,NOUN,12,0.916667
5363,enlazar,VERB,12,1.0
5364,milímetro,NOUN,12,1.0
5365,urbanización,NOUN,12,1.0
5367,estrictamente,ADV,12,1.0
5369,comprometido,ADJ,12,1.0
5370,sanidad,NOUN,12,0.916667
5371,reforzado,ADJ,12,1.0
5373,infinito,ADJ,12,0.916667
5374,manipular,VERB,12,1.0
5375,consejera,NOUN,12,1.0
5376,saludable,ADJ,12,1.0
5377,consecución,NOUN,12,1.0
5378,pretensión,NOUN,12,1.0
5379,cláusula,NOUN,12,1.0
5380,brutal,ADJ,12,1.0
5381,blando,ADJ,12,1.0
5382,ente,NOUN,12,1.0
5383,proyección,NOUN,12,1.0
5384,cómico,ADJ,12,0.916667
5385,circo,NOUN,12,0.833333
5388,evidenciar,VERB,12,1.0
5389,publicitario,ADJ,12,1.0
5390,epidemia,NOUN,12,1.0
5391,inestabilidad,NOUN,12,1.0
5392,deteriorar,VERB,12,1.0
5393,económicamente,ADV,12,1.0
5395,ecologista,ADJ,12,0.75
5396,reiterado,ADJ,12,1.0
5398,herir,VERB,12,1.0
5399,lógica,NOUN,12,0.75
5400,rondar,VERB,12,1.0
5402,solventar,VERB,12,1.0
5403,pecado,NOUN,12,1.0
5404,cargado,ADJ,12,1.0
5405,firmante,NOUN,12,0.583333
5407,flujo,NOUN,12,1.0
5408,reportaje,NOUN,12,1.0
5409,concedido,ADJ,12,0.916667
5410,centrado,ADJ,12,1.0
5411,deficiencia,NOUN,12,1.0
5412,corregir,VERB,12,1.0
5413,imprudencia,NOUN,12,1.0
5414,caos,NOUN,12,1.0
5415,emisor,NOUN,12,0.583333
5416,liderato,NOUN,12,1.0
5417,precario,ADJ,12,1.0
5418,replicar,VERB,12,1.0
5421,privatización,NOUN,12,1.0
5431,cohesión,NOUN,12,1.0
5439,jugado,ADJ,12,1.0
5443,emitido,ADJ,12,1.0
5446,poliacetileno,NOUN,12,0.916667
5450,sorprendido,ADJ,12,1.0
5451,iniciado,ADJ,12,1.0
5462,repercutir,VERB,12,1.0
5477,vicepresidenta,NOUN,12,1.0
5485,cómplice,NOUN,11,0.909091
5486,fauna,NOUN,11,0.909091
5487,entretenimiento,NOUN,11,0.909091
5488,vocalista,NOUN,11,1.0
5490,dividido,ADJ,11,1.0
5492,jerarquía,NOUN,11,0.909091
5494,marítimo,ADJ,11,0.909091
5495,pánico,NOUN,11,1.0
5496,vegetación,NOUN,11,1.0
5497,escultura,NOUN,11,1.0
5498,horror,NOUN,11,0.909091
5500,restringir,VERB,11,1.0
5501,solista,NOUN,11,0.727273
5503,marea,NOUN,11,1.0
5504,molino,NOUN,11,0.818182
5507,suicidio,NOUN,11,1.0
5508,protestante,ADJ,11,0.545455
5510,tortura,NOUN,11,1.0
5511,marrón,ADJ,11,0.636364
5512,enamorado,NOUN,11,0.545455
5515,factura,NOUN,11,0.909091
5516,plantación,NOUN,11,1.0
5517,préstamo,NOUN,11,1.0
5518,felicidad,NOUN,11,1.0
5519,clandestino,ADJ,11,1.0
5520,casualidad,NOUN,11,1.0
5521,húngaro,NOUN,11,0.545455
5522,filósofo,NOUN,11,1.0
5523,etiqueta,NOUN,11,1.0
5524,imparable,ADJ,11,1.0
5526,murciélago,NOUN,11,0.909091
5527,justamente,ADV,11,1.0
5530,ampliamente,ADV,11,1.0
5531,controversia,NOUN,11,1.0
5533,brote,NOUN,11,1.0
5534,delta,NOUN,11,0.727273
5535,cabecera,NOUN,11,1.0
5536,asedio,NOUN,11,1.0
5537,lingüístico,ADJ,11,1.0
5538,divulgación,NOUN,11,1.0
5539,franquicia,NOUN,11,1.0
5540,enseguida,ADV,11,1.0
5541,animado,ADJ,11,1.0
5542,azúcar,NOUN,11,1.0
5543,tronco,NOUN,11,1.0
5544,degustar,VERB,11,1.0
5545,lance,NOUN,11,0.727273
5546,galardón,NOUN,11,1.0
5549,sumo,ADJ,11,0.636364
5552,mariscal,NOUN,11,0.636364
5553,libremente,ADV,11,1.0
5554,habilitar,VERB,11,0.909091
5555,predecir,VERB,11,1.0
5560,encadenar,VERB,11,1.0
5561,políticamente,ADV,11,1.0
5563,procesión,NOUN,11,1.0
5564,preservar,VERB,11,1.0
5565,diferir,VERB,11,1.0
5568,adelanto,NOUN,11,1.0
5571,seriedad,NOUN,11,1.0
5572,vacuna,NOUN,11,0.909091
5574,térmico,ADJ,11,1.0
5576,refugiar,VERB,11,1.0
5577,flora,NOUN,11,0.545455
5578,intercambiar,VERB,11,1.0
5579,recaudar,VERB,11,1.0
5580,mascota,NOUN,11,1.0
5581,pedido,NOUN,11,0.727273
5582,ficticio,ADJ,11,1.0
5583,proyectil,NOUN,11,1.0
5584,consigna,NOUN,11,1.0
5585,forzado,ADJ,11,1.0
5588,pertenencia,NOUN,11,1.0
5589,regulador,ADJ,11,0.818182
5590,confluencia,NOUN,11,1.0
5591,competidor,NOUN,11,1.0
5592,cordillera,NOUN,11,0.727273
5594,fundamento,NOUN,11,1.0
5595,resumen,NOUN,11,1.0
5597,legado,NOUN,11,0.818182
5598,quebrado,ADJ,11,0.545455
5600,discapacidad,NOUN,11,1.0
5602,limón,NOUN,11,0.636364
5603,gota,NOUN,11,1.0
5605,tolerar,VERB,11,1.0
5606,tapa,NOUN,11,0.909091
5607,lienzo,NOUN,11,1.0
5608,lobo,NOUN,11,0.909091
5609,radiofónico,ADJ,11,1.0
5611,faceta,NOUN,11,1.0
5612,festivo,ADJ,11,0.909091
5613,atribución,NOUN,11,0.909091
5614,cohete,NOUN,11,1.0
5615,ideología,NOUN,11,1.0
5616,primaria,NOUN,11,0.818182
5618,fotográfico,ADJ,11,1.0
5619,superviviente,NOUN,11,0.909091
5620,estadístico,ADJ,11,1.0
5621,brigada,NOUN,11,0.909091
5622,forense,ADJ,11,0.727273
5623,distintivo,ADJ,11,0.545455
5624,montañero,NOUN,11,1.0
5625,anualmente,ADV,11,1.0
5626,corrimiento,NOUN,11,1.0
5627,golf,NOUN,11,0.818182
5628,ucraniano,ADJ,11,0.727273
5629,simultáneo,ADJ,11,0.909091
5630,excesivamente,ADV,11,1.0
5631,fotógrafo,NOUN,11,1.0
5632,hallazgo,NOUN,11,1.0
5633,lejano,ADJ,11,1.0
5634,asesino,ADJ,11,0.545455
5635,planificar,VERB,11,1.0
5636,proposición,NOUN,11,1.0
5637,armario,NOUN,11,1.0
5639,distorsión,NOUN,11,1.0
5640,intermediario,NOUN,11,1.0
5641,sensor,NOUN,11,1.0
5642,reputación,NOUN,11,1.0
5643,informal,ADJ,11,1.0
5644,freno,NOUN,11,1.0
5645,adverso,ADJ,11,1.0
5646,asfalto,NOUN,11,1.0
5649,persistir,VERB,11,1.0
5650,fanerógama,ADJ,11,0.818182
5651,solidario,ADJ,11,1.0
5652,pantano,NOUN,11,0.909091
5653,esclavo,NOUN,11,0.818182
5655,polvo,NOUN,11,1.0
5657,amanecer,NOUN,11,0.636364
5658,algodón,NOUN,11,0.909091
5659,innovador,ADJ,11,0.818182
5660,barroco,ADJ,11,0.818182
5661,titularidad,NOUN,11,1.0
5662,testamento,NOUN,11,0.727273
5663,erradicar,VERB,11,1.0
5664,atentar,VERB,11,0.909091
5665,higiene,NOUN,11,1.0
5666,tentación,NOUN,11,1.0
5667,integridad,NOUN,11,1.0
5668,pretexto,NOUN,11,1.0
5669,almuerzo,NOUN,11,1.0
5671,contundencia,NOUN,11,1.0
5672,interino,ADJ,11,1.0
5673,apartar,VERB,11,1.0
5674,auditorio,NOUN,11,0.909091
5675,estudiantil,ADJ,11,1.0
5676,bajada,NOUN,11,0.909091
5677,saco,NOUN,11,1.0
5678,necesitado,ADJ,11,0.909091
5679,hongo,NOUN,11,1.0
5680,estallido,NOUN,11,1.0
5681,guionista,NOUN,11,0.909091
5682,consultado,ADJ,11,0.909091
5683,tela,NOUN,11,0.818182
5684,dinámico,ADJ,11,0.909091
5685,impartir,VERB,11,1.0
5686,chasis,NOUN,11,1.0
5687,imaginación,NOUN,11,1.0
5688,normalidad,NOUN,11,1.0
5689,constancia,NOUN,11,1.0
5690,discapacitado,NOUN,11,0.818182
5692,llave,NOUN,11,0.909091
5693,inocente,ADJ,11,0.818182
5694,pariente,NOUN,11,0.909091
5695,controlado,ADJ,11,1.0
5696,acordado,ADJ,11,1.0
5697,física,NOUN,11,0.727273
5698,lanzador,NOUN,11,1.0
5699,destrozar,VERB,11,1.0
5700,erupción,NOUN,11,1.0
5701,inspección,NOUN,11,1.0
5702,coordinado,ADJ,11,1.0
5703,ambicioso,ADJ,11,1.0
5704,supervisión,NOUN,11,1.0
5705,sucursal,NOUN,11,1.0
5706,asesinado,ADJ,11,0.909091
5707,asomar,VERB,11,1.0
5708,tomo,NOUN,11,0.909091
5709,mencionado,ADJ,11,0.818182
5710,acoso,NOUN,11,1.0
5711,ligando,NOUN,11,1.0
5712,convivir,VERB,11,1.0
5713,papelera,NOUN,11,0.909091
5714,imputado,ADJ,11,0.545455
5715,refuerzo,NOUN,11,1.0
5716,corrupto,ADJ,11,0.909091
5717,cosechar,VERB,11,1.0
5719,querido,ADJ,11,0.909091
5720,protector,ADJ,11,0.545455
5721,depredador,NOUN,11,1.0
5722,misterioso,ADJ,11,1.0
5723,automovilístico,ADJ,11,1.0
5724,boletín,NOUN,11,1.0
5725,embarcación,NOUN,11,1.0
5726,votado,ADJ,11,0.909091
5727,corporativo,ADJ,11,0.909091
5728,patrocinador,NOUN,11,0.909091
5730,oficialista,ADJ,11,0.909091
5731,masaje,NOUN,11,1.0
5732,delincuencia,NOUN,11,1.0
5733,fantasía,NOUN,11,0.818182
5734,potenciar,VERB,11,0.909091
5735,programado,ADJ,11,1.0
5736,ético,ADJ,11,0.909091
5737,reestructuración,NOUN,11,1.0
5738,evacuar,VERB,11,1.0
5740,contencioso,NOUN,11,1.0
5741,defecto,NOUN,11,1.0
5742,autorizado,ADJ,11,0.909091
5743,suicida,ADJ,11,0.636364
5744,diplomacia,NOUN,11,1.0
5745,injusto,ADJ,11,1.0
5746,molestia,NOUN,11,1.0
5747,apartado,NOUN,11,0.818182
5748,tramitar,VERB,11,1.0
5751,talante,NOUN,11,1.0
5752,quiebra,NOUN,11,1.0
5755,generado,ADJ,11,1.0
5761,preguntado,ADJ,11,1.0
5771,colar,VERB,11,1.0
5772,goleada,NOUN,11,1.0
5775,enviado,ADJ,11,1.0
5776,obtenido,ADJ,11,1.0
5777,cultivador,NOUN,11,0.909091
5782,antiterrorista,ADJ,11,1.0
5795,logrado,ADJ,11,1.0
5800,ciclomotor,NOUN,11,1.0
5801,hacerse,VERB,11,1.0
5804,lanzado,ADJ,11,1.0
5824,modernidad,NOUN,10,1.0
5827,oración,NOUN,10,0.9
5828,cocinar,VERB,10,0.9
5829,excelencia,NOUN,10,0.9
5830,forzoso,ADJ,10,1.0
5834,luminoso,ADJ,10,1.0
5836,emplazamiento,NOUN,10,1.0
5837,indígeno,ADJ,10,1.0
5838,procedencia,NOUN,10,1.0
5839,predominar,VERB,10,1.0
5840,fidelidad,NOUN,10,1.0
5841,antecesor,NOUN,10,1.0
5842,específicamente,ADV,10,1.0
5844,invocar,VERB,10,1.0
5847,islam,NOUN,10,0.5
5848,acuático,ADJ,10,1.0
5849,ecosistema,NOUN,10,1.0
5850,ladera,NOUN,10,1.0
5851,nieta,NOUN,10,1.0
5855,colapso,NOUN,10,1.0
5856,vela,NOUN,10,0.9
5859,arzobispado,NOUN,10,1.0
5862,beneficiado,NOUN,10,0.5
5863,destructivo,ADJ,10,1.0
5864,constituyente,ADJ,10,0.6
5865,fortificación,NOUN,10,1.0
5867,rol,NOUN,10,1.0
5869,secretaría,NOUN,10,0.6
5870,águila,NOUN,10,0.7
5871,disperso,ADJ,10,0.9
5872,lineal,ADJ,10,0.9
5873,senado,NOUN,10,0.9
5875,pardo,ADJ,10,0.7
5876,festividad,NOUN,10,1.0
5877,custodia,NOUN,10,1.0
5878,sopa,NOUN,10,1.0
5879,arruinar,VERB,10,1.0
5881,caridad,NOUN,10,0.8
5882,inyección,NOUN,10,1.0
5883,contaminación,NOUN,10,1.0
5884,talla,NOUN,10,1.0
5885,metropolitano,ADJ,10,0.9
5886,alcaldesa,NOUN,10,1.0
5887,cráneo,NOUN,10,1.0
5889,amplitud,NOUN,10,1.0
5890,predecesor,NOUN,10,1.0
5891,ascendencia,NOUN,10,1.0
5892,terapéutico,ADJ,10,1.0
5893,auge,NOUN,10,1.0
5894,traza,NOUN,10,1.0
5895,polo,NOUN,10,0.7
5896,afán,NOUN,10,1.0
5897,sembrar,VERB,10,0.9
5898,activamente,ADV,10,1.0
5900,agradecimiento,NOUN,10,1.0
5901,irreversible,ADJ,10,1.0
5902,cómputo,NOUN,10,1.0
5903,demorar,VERB,10,1.0
5904,puertorriqueño,ADJ,10,0.6
5905,desagradable,ADJ,10,0.9
5906,adjunto,ADJ,10,0.9
5907,residencial,ADJ,10,1.0
5909,rollo,NOUN,10,1.0
5910,derribar,VERB,10,1.0
5912,muchacha,NOUN,10,1.0
5913,molesto,ADJ,10,1.0
5914,textil,ADJ,10,0.7
5915,aporte,NOUN,10,1.0
5916,regularidad,NOUN,10,0.9
5917,maquinaria,NOUN,10,1.0
5919,aula,NOUN,10,0.8
5920,flexibilidad,NOUN,10,1.0
5921,lealtad,NOUN,10,0.9
5922,certeza,NOUN,10,1.0
5923,difundido,ADJ,10,1.0
5924,pescador,NOUN,10,0.9
5925,articulación,NOUN,10,1.0
5926,enmarcar,VERB,10,1.0
5928,dinastía,NOUN,10,1.0
5929,catalogar,VERB,10,1.0
5932,come,VERB,10,0.6
5933,entrante,NOUN,10,0.6
5935,zar,NOUN,10,0.7
5936,cívico,ADJ,10,0.9
5937,mentir,VERB,10,1.0
5938,montón,NOUN,10,1.0
5941,alarde,NOUN,10,1.0
5942,psiquiatra,NOUN,10,1.0
5943,barro,NOUN,10,1.0
5944,elegante,ADJ,10,1.0
5946,caravana,NOUN,10,0.9
5947,bajista,NOUN,10,0.9
5949,adición,NOUN,10,1.0
5950,inca,NOUN,10,0.4
5952,minería,NOUN,10,0.9
5954,fuero,NOUN,10,0.8
5955,perdedor,NOUN,10,0.7
5956,conforme,NOUN,10,0.6
5957,migratorio,ADJ,10,1.0
5958,incapacidad,NOUN,10,1.0
5961,masacre,NOUN,10,0.9
5962,estupr,ADJ,10,1.0
5963,alemana,NOUN,10,0.6
5965,efectividad,NOUN,10,1.0
5966,frustrado,ADJ,10,1.0
5967,procesar,VERB,10,1.0
5969,etnia,NOUN,10,1.0
5973,jinete,NOUN,10,1.0
5974,procesamiento,NOUN,10,0.9
5975,sobresalir,VERB,10,1.0
5976,contraste,NOUN,10,1.0
5978,portuario,ADJ,10,1.0
5979,intriga,NOUN,10,1.0
5981,defraudar,VERB,10,1.0
5982,subcampeón,NOUN,10,0.9
5983,dialogar,VERB,10,1.0
5984,infracción,NOUN,10,1.0
5985,comparecencia,NOUN,10,1.0
5986,espectro,NOUN,10,1.0
5987,forjar,VERB,10,1.0
5989,armar,VERB,10,1.0
5991,prosperar,VERB,10,1.0
5992,relevo,NOUN,10,1.0
5993,convencimiento,NOUN,10,1.0
5994,inundación,NOUN,10,1.0
5995,estómago,NOUN,10,1.0
5996,rehabilitación,NOUN,10,1.0
5998,aliviar,VERB,10,1.0
6000,hemorragia,NOUN,10,1.0
